테마명을 뭐로할지 못정하겠어요ㅠㅠ,넥스트에디션 분당서현점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%85%8C%EB%A7%88%EB%AA%85%EC%9D%84%20%EB%AD%90%EB%A1%9C%ED%95%A0%EC%A7%80%20%EB%AA%BB%EC%A0%95%ED%95%98%EA%B2%A0%EC%96%B4%EC%9A%94%E3%85%A0%E3%85%A0/poster_theme__05C0E118-11CE-49DA-B752-2FD1D4BFD746_%ED%85%8C%EB%A7%88%EB%AA%85%EC%9D%84%20%EB%AD%90%EB%A1%9C%ED%95%A0%EC%A7%80%20%EB%AA%BB%EC%A0%95%ED%95%98%EA%B2%A0%EC%96%B4%EC%9A%94%E3%85%A0%E3%85%A0.jpg,-,2~4,저처럼 결정장애 있으신 분 계신가요?
익명의 여자,넥스트에디션 분당서현점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B5%EB%AA%85%EC%9D%98%20%EC%97%AC%EC%9E%90/poster_theme__%E1%84%8B%E1%85%B5%E1%86%A8%E1%84%86%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B4_%E1%84%8B%E1%85%A7%E1%84%8C%E1%85%A1_%E1%84%8C%E1%85%A5%E1%84%8B%E1%85%AD%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC__%EC%9D%B5%EB%AA%85%EC%9D%98%20%EC%97%AC%EC%9E%90.jpg,드라마,2~4,"특별할 것 없는 일상을 살던 남자
신기현
그런 그에게 소개팅이 들어왔다."
마법소녀,넥스트에디션 강남2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%A7%88%EB%B2%95%EC%86%8C%EB%85%80/poster_theme__54689D95-8A6D-497A-A94C-6E73F9F163AD_%EB%A7%88%EB%B2%95%EC%86%8C%EB%85%80.jpg,Magical Adventure,2~5,"낮에는 평범한 중학생.
밤에는 도시의 평화를 지키는 마법소녀!

오늘도 이 도시의 모든 사람들이
평화로운 밤을 보낼 수 있기를 바라며!"
"어제, 그리고 오늘",넥스트에디션 건대2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%96%B4%EC%A0%9C%2C%20%EA%B7%B8%EB%A6%AC%EA%B3%A0%20%EC%98%A4%EB%8A%98/poster_theme__%E1%84%8B%E1%85%A5%E1%84%8C%E1%85%A6_%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%84%80%E1%85%A9_%E1%84%8B%E1%85%A9%E1%84%82%E1%85%B3%E1%86%AF_%EC%96%B4%EC%A0%9C%2C%20%EA%B7%B8%EB%A6%AC%EA%B3%A0%20%EC%98%A4%EB%8A%98.jpg,드라마,2~4,"어제와 다른 오늘을 살아갑니다

'이불밖은 위험해'의 속편입니다.
세계관이 연결되어 있어서 전작을 하시고
진행하시는것을 추천드립니다. :D
(전작을 하시지 않아도 플레이 하시는데 지장은 없습니다!)"
중대장은 오늘 너희에게 무척 실망했다.,넥스트에디션 강남2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A4%91%EB%8C%80%EC%9E%A5%EC%9D%80%20%EC%98%A4%EB%8A%98%20%EB%84%88%ED%9D%AC%EC%97%90%EA%B2%8C%20%EB%AC%B4%EC%B2%99%20%EC%8B%A4%EB%A7%9D%ED%96%88%EB%8B%A4./poster_theme__%E1%84%8C%E1%85%AE%E1%86%BC%E1%84%83%E1%85%A2%E1%84%8C%E1%85%A1%E1%86%BC_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_%EC%A4%91%EB%8C%80%EC%9E%A5%EC%9D%80%20%EC%98%A4%EB%8A%98%20%EB%84%88%ED%9D%AC%EC%97%90%EA%B2%8C%20%EB%AC%B4%EC%B2%99%20%EC%8B%A4%EB%A7%9D%ED%96%88%EB%8B%A4..jpg,추리,2~5,"평소와 다름 없이 평온한 우리 부대의 점호시간.

그러나, 취미와 특기가 '실망하기'인
중대장님의 갑작스러운 집합명령!

중대장님이 오늘은 또,
대체 무엇 때문에 실망하신걸까?"
커넥트 (Connect),넥스트에디션 강남2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%BB%A4%EB%84%A5%ED%8A%B8%20(Connect)/poster_theme__%E1%84%8F%E1%85%A5%E1%84%82%E1%85%A6%E1%86%A8%E1%84%90%E1%85%B3_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_%EC%BB%A4%EB%84%A5%ED%8A%B8%20(Connect).jpg,공상과학,2~5,저는 지금 행성 NE-2에 살고 있습니다.
심판,넥스트에디션 강남2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%8B%AC%ED%8C%90/poster_theme__%E1%84%89%E1%85%B5%E1%86%B7%E1%84%91%E1%85%A1%E1%86%AB_%EC%8B%AC%ED%8C%90.jpg,드라마,2~5,"누가,
어떠한 심판을
할 것이며,

누가,
어떠한 심판을
받을 것인가."
퀴즈 인 더 노블 (Quiz in The Noble),넥스트에디션 강남2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%80%B4%EC%A6%88%20%EC%9D%B8%20%EB%8D%94%20%EB%85%B8%EB%B8%94%20(Quiz%20in%20The%20Noble)/poster_theme__%E1%84%8F%E1%85%B1%E1%84%8C%E1%85%B3%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%83%E1%85%A5%E1%84%82%E1%85%A9%E1%84%87%E1%85%B3%E1%86%AF_%ED%80%B4%EC%A6%88%20%EC%9D%B8%20%EB%8D%94%20%EB%85%B8%EB%B8%94%20(Quiz%20in%20The%20Noble).jpg,혼합,2~5,"세상에 없던, 방탈출 퀴즈쇼!
퀴즈 인더노블에 참가하신
여러분을 환영합니다!

퀴즈 인더노블에서는
방탈출의 여러 유형의 테마 들을 체험하시면서,

문제들을 풀어 상금을 획득하시게 됩니다.

사상 최대 금액의 상금을 얻을 사람은
바로 당신!

지금 바로 도전해보세요!"
Make-up,넥스트에디션 건대2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/Make-up/poster_theme__%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8F%E1%85%B3%E1%84%8B%E1%85%A5%E1%86%B8_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5__1__Make-up.jpg,-,2~5,"오늘은
화장이나 한 번
해볼까봐요."
동화나라 수비대,넥스트에디션 건대2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%8F%99%ED%99%94%EB%82%98%EB%9D%BC%20%EC%88%98%EB%B9%84%EB%8C%80/poster_theme__80min_%EB%8F%99%ED%99%94%EB%82%98%EB%9D%BC%20%EC%88%98%EB%B9%84%EB%8C%80.jpg,어드벤쳐,2~5,"귀여운 동화들로 이루어진 동화나라.

정체 모를 악당의 등장으로,
동화나라의 동화들이 엉망이 되고 있다!

이전과는 다른 이름, 다른 모습으로
동화나라를 찾은 여러분!

원작과 달라진 동화의 내용들을
원래대로 되돌려 놓아야만 한다!

동화나라 친구들의 평화와 안녕을 위해!
동화나라 수비대! 출동!!"
빛을 구해줘,넥스트에디션 건대2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%B9%9B%EC%9D%84%20%EA%B5%AC%ED%95%B4%EC%A4%98/poster_theme__%E1%84%87%E1%85%B5%E1%86%BE%E1%84%8B%E1%85%B3%E1%86%AF%E1%84%80%E1%85%AE%E1%84%92%E1%85%A2%E1%84%8C%E1%85%AF0405_%EB%B9%9B%EC%9D%84%20%EA%B5%AC%ED%95%B4%EC%A4%98.jpg,판타지,2~5,"저희 빛의 요정들은
태양의 빛을 행성들에게
전달하는 역할을 하고 있어요.

오늘도 많은 분들이
견학 신청을 해주셨군요!

자, 그럼 지금부터 저희 요정들과 함께
빛이 만들어지는 과정을 살펴보도록 할까요?"
MEMORY - Episode 1,넥스트에디션 강남점,https://next-edition.s3.amazonaws.com/theme/title_image_url/MEMORY%20-%20Episode%201/poster_theme__%E1%84%86%E1%85%A6%E1%84%86%E1%85%A9%E1%84%85%E1%85%B5-%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5-%E1%84%8E%E1%85%AC%E1%84%8C%E1%85%A9%E1%86%BC_%E1%84%8C%E1%85%A5%E1%84%8B%E1%85%AD%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC__MEMORY%20-%20Episode%201.jpg,스릴러(공포),2~4,
완전한사랑(리뉴얼),넥스트에디션 강남점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%99%84%EC%A0%84%ED%95%9C%EC%82%AC%EB%9E%91(%EB%A6%AC%EB%89%B4%EC%96%BC)/poster_theme__%E1%84%8B%E1%85%AA%E1%86%AB%E1%84%8C%E1%85%A5%E1%86%AB%E1%84%92%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%84%85%E1%85%A1%E1%86%BC-%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_%EC%99%84%EC%A0%84%ED%95%9C%EC%82%AC%EB%9E%91(%EB%A6%AC%EB%89%B4%EC%96%BC).jpg,로맨스,2~4,Complete
방탈출 아카데미,넥스트에디션 건대2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%B0%A9%ED%83%88%EC%B6%9C%20%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8/poster_theme__exit-poster-_1__%EB%B0%A9%ED%83%88%EC%B6%9C%20%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8.jpg,미션,2~4,"방탈출에 입문하고 싶으신 분들,
방탈출을 잘 하고 싶으신 분들을 위해 준비했습니다.
방탈출의 정석. 방탈출의 개념원리.
기출 유형 파악부터 복습까지!
마감 일주일 전입니다.
어서 수강신청을 서둘러주세요!

[※ 예약 전 필독 사항 ※]
?예약 시, 메모 란에 어떤 과정으로 진행하실 지 적어주세요!
(현장에서 과정을 정할 시 셋팅에 따라 시간차감이 되실 수 있습니다.)

1.Normal 과정 (난이도 ★★★) - 기본가이드 + 참고서 (힌트폰 제공/힌트 무제한) [방탈출 경험 20회 미만 추천]
Hard 과정 (난이도 ★★★★) - 기본가이드 (힌트폰 제공/힌트 무제한) [방탈출 경험 50회 미만 추천]
Master 과정 (난이도 ★★★★★) - 심화가이드 (힌트폰 지급X / 노힌트) [방탈출 경험 50회 이상 추천]

2. Hard 과정의 랭킹 기준은 [탈출 시간] 이며,
Master 과정의 랭킹 기준은 [탈출시간 & 80점이상 획득]입니다.
(Normal 과정은 랭킹에서 제외.)

3. Master 과정으로 진행하실 경우, 50% 이상 진행하지 못하고 실패 시 남은 문제들에 대한 설명을 해드릴 수 없으니, 신중하게 선택 부탁드립니다."
커튼콜,넥스트에디션 건대2호점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%BB%A4%ED%8A%BC%EC%BD%9C/poster_theme__%E1%84%8F%E1%85%A5%E1%84%90%E1%85%B3%E1%86%AB%E1%84%8F%E1%85%A9%E1%86%AF_%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%87%E1%85%A9%E1%86%AB_%EC%BB%A4%ED%8A%BC%EC%BD%9C.jpg,판타지,2~5,"오늘도 우리 인형극장을 찾아주셔서 감사합니다.

인형들과 함께하는 신나거나 감동적인 이야기들.

오늘은 과연 어떤 이야기가 여러분을 기다리고 있을까요?

바로 지금,
오늘 이야기의 화려한 막이 올라갑니다!"
흐린날,넥스트에디션 강남점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%9D%90%EB%A6%B0%EB%82%A0/poster_theme__%E1%84%92%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB%E1%84%82%E1%85%A1%E1%86%AF_%E1%84%91%E1%85%A9%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5_%E1%84%89%E1%85%AE%E1%84%8C%E1%85%A5%E1%86%BC_%ED%9D%90%EB%A6%B0%EB%82%A0.jpg,드라마,2~4,"오늘도... 비가 올거 같네요.
날씨만 흐려지면...
그사람 생각에... 가슴이 먹먹해지고...
때로는 너무나 화가 납니다.

언제쯤 이 아픔이 사라질까요."
카르텔,넥스트에디션 강남점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%B9%B4%EB%A5%B4%ED%85%94/poster_theme__%E1%84%89%E1%85%B3%E1%84%8F%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB%E1%84%89%E1%85%A3%E1%86%BA_2019-03-11_%E1%84%8B%E1%85%A9%E1%84%92%E1%85%AE_1.01.28_%EC%B9%B4%EB%A5%B4%ED%85%94.jpg,-,2~5,"해충방역 업체 청년창업자!
야심차게 해충을 박멸하러 했지만,
어느날 부터 갑자기 일이 들어오지 않는다.
그 이유를 찾기 위해
대기업 넥스코를 조사하러 위장 취업하게 되는데...."
이상,넥스트에디션 부평점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B4%EC%83%81/poster_theme__%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1%E1%86%BC_%EC%9D%B4%EC%83%81.jpg,추리,2~4,"""박제가 되어버린 천재를 아시오?""

천재 모더니스트, 이상을 향한 나의 호기심은
호기심으로 끝날 수 없는 일이라는 걸 알게되는데"
Battleship Project B,넥스트에디션 부평점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%20Battleship%20Project%09B/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-4_%20Battleship%20Project%09B.jpg,판타지,2~5,"배틀쉽 프로젝트에 참가하신 여러분 준비되셨나요?
지금 바로 시작합니다.

*해당 테마는 배틀모드로 진행 할 수 있는
A/B 두개의 방이 있습니다. 배틀을 원하실 경우 A와B
동일 시간대에 예약을 잡아주세요"
Battleship Project A,넥스트에디션 부평점,https://next-edition.s3.amazonaws.com/theme/title_image_url/Battleship%20Project%20A/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-4_Battleship%20Project%20A.jpg,SF / 대결,2~8,"배틀쉽 프로젝트에 참가하신 여러분 준비되셨나요?
지금 바로 시작합니다.

*해당 테마는 배틀모드로 진행 할 수 있는
A/B 두개의 방이 있습니다. 배틀을 원하실 경우 A와B
동일 시간대에 예약을 잡아주세요."
소울리스,넥스트에디션 부평점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%86%8C%EC%9A%B8%EB%A6%AC%EC%8A%A4/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-2_%EC%86%8C%EC%9A%B8%EB%A6%AC%EC%8A%A4.jpg,소울리스,2~6,"""너는 너무 영혼이 없어""

친구들에게 매일 듣는 말,
나는 지금 내 모습 이대로 괜찮은 걸까?"
SHIT,넥스트에디션 부평점,https://next-edition.s3.amazonaws.com/theme/title_image_url/SHIT/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-1_SHIT.jpg,추리(코믹),2~4,"정체모를 소리와 함께 시작된 고통스러운 상황.
범인은 이 방 안에 나와 함께 있다!"
THISMAN,넥스트에디션 부평점,https://next-edition.s3.amazonaws.com/theme/title_image_url/THISMAN/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-3_THISMAN.jpg,드라마,2~6,나는THISMAN입니다.
주르륵,넥스트에디션 부천점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A3%BC%EB%A5%B4%EB%A5%B5/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-13_%EC%A3%BC%EB%A5%B4%EB%A5%B5.jpg,드라마,2~5,"갑작스런 폭우로 교통사고를 당하게 된 당신.
간신히 목숨은 구했지만 사고의 충격으로 지난 4년간의 기억을 모두 잃게 된다.
그리고 트라우마로 인해 차를 타지 못하게 되고
비만 오면 왠지 모를 슬픔에 젖게 된다."
쌩얼,넥스트에디션 부천점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%8C%A9%EC%96%BC/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-12_%EC%8C%A9%EC%96%BC.jpg,연애,2~5,"띵동
“누구세요?”
“나야……”
“응? 이 시간에 웬일이야?”
“나 너한테 할말있어….앞에 놀이터에 있을 테니 잠깐 나와”

“뭐? 지금 막 화장을 지운 참인데 나오라고?
숨겼던 나의 쌩얼을 너한테 보여줄 수 없어”"
집으로,넥스트에디션 부천점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A7%91%EC%9C%BC%EB%A1%9C/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-15_%EC%A7%91%EC%9C%BC%EB%A1%9C.jpg,스릴러,2~5,"친구 집에 다녀오던 동생과 나
그러나 갑자기 납치, 감금을 당하게 되고…

아빠 엄마 집에 가고 싶어요"
진시황,넥스트에디션 부천점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%A7%84%EC%8B%9C%ED%99%A9/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-14_%EC%A7%84%EC%8B%9C%ED%99%A9.jpg,어드벤쳐(활동성 갑),2~5,"“기원전 221년 천하를 통일한 진시황은
영생의 비밀을 찾아 동쪽의 작은 나라로 서복을 보낸다
서복은 그곳에서 영생을 찾았는지는 알려지지 않았는데.."
썸,넥스트에디션 건대점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%8D%B8/poster_theme__KakaoTalk_Photo_2019-03-05-17-11-51-2_%EC%8D%B8.jpg,연애,2~4,"친구라기엔 너무 가깝고,
연인이라기엔 조금은 먼 우리.
우리는.. 어떤 사이일까?"
다시봄,넥스트에디션 건대점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%8B%A4%EC%8B%9C%EB%B4%84/poster_theme__KakaoTalk_Photo_2019-03-05-17-11-51-1_%EB%8B%A4%EC%8B%9C%EB%B4%84.jpg,드라마,2~4,이건 아주 진부한 이야기입니다.
MONSTER:10800,넥스트에디션 건대점,https://next-edition.s3.amazonaws.com/theme/title_image_url/MONSTER%3A10800/poster_theme__KakaoTalk_Photo_2019-03-05-17-11-51-3_MONSTER%3A10800.jpg,판타지,2~4,"""내 안에 몬스터가 깨어나고 있어""

순간의 잘못된 선택이 커다란 악마를 만들어 냈다.
1분 1초, 급박함과 긴장감 속에 서서히 닥쳐오는 재앙.
내 손으로 만든 이 괴물은 내 손으로 직접 처리하겠어.
끝을 모를 어둠 속에서, 점점 커져만 가는 몬스터를 막을 수 있을 것인가!"
B아파트 13동 1313호,넥스트에디션 건대점,https://next-edition.s3.amazonaws.com/theme/title_image_url/B%EC%95%84%ED%8C%8C%ED%8A%B8%2013%EB%8F%99%201313%ED%98%B8/poster_theme__KakaoTalk_Photo_2019-03-05-17-11-51-4_B%EC%95%84%ED%8C%8C%ED%8A%B8%2013%EB%8F%99%201313%ED%98%B8.jpg,공포,2~4,"미스테리 동호회 ""블랙홀""의 특별회원인 당신
오늘밤 ""블랙홀""의 첫 전국 정모가 열린다
모임 장소는 일가족이 살해 했다는 저주받은 아파트
일가족이 살해 당한 후 이사오는 사람마다 하루도 버티지 못하고 도망나온다는 저주받은 B아파트 13동 1313호아파트
당신은 이곳에서 무사히 살아 나갈수 있을것인가."
이불밖은 위험해,넥스트에디션 건대점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B4%EB%B6%88%EB%B0%96%EC%9D%80%20%EC%9C%84%ED%97%98%ED%95%B4/poster_theme__KakaoTalk_Photo_2019-03-05-17-11-51-5_%EC%9D%B4%EB%B6%88%EB%B0%96%EC%9D%80%20%EC%9C%84%ED%97%98%ED%95%B4.jpg,드라마,2~4,"느지막한 주말 오후 이불속 당신!
평소와는 다른 분위기에 이불 밖으로 나와보는데…"
화이트룸 (Original),넥스트에디션 신촌점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%ED%99%94%EC%9D%B4%ED%8A%B8%EB%A3%B8%20(Original)/poster_theme__KakaoTalk_20220731_170520056_%ED%99%94%EC%9D%B4%ED%8A%B8%EB%A3%B8%20(Original).jpg,감성 / 문제방,2~4,"눈을 떠보니.. 낯선곳이다.
""난 누구지? 왜 여기 있는거지?""
*화이트룸 테마는 힌트가 제공되지 않습니다*
당일 연속 이용시 인당 10,000원에 이용가능합니다."
더 매직,넥스트에디션 신촌점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EB%8D%94%20%EB%A7%A4%EC%A7%81/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-7_%EB%8D%94%20%EB%A7%A4%EC%A7%81.jpg,코믹 / 감성,2~6,"내 이름 ""이호구"" !
나는 오늘도 세상에서 가장 어려운 탈출
솔.로.탈.출에 도전한다."
13여고괴담,넥스트에디션 신촌점,https://next-edition.s3.amazonaws.com/theme/title_image_url/13%EC%97%AC%EA%B3%A0%EA%B4%B4%EB%8B%B4/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-8_13%EC%97%AC%EA%B3%A0%EA%B4%B4%EB%8B%B4.jpg,공포,2~4,"? ? ’13 클럽의 초대장’
‘이 글을 읽는 당신은 B여고의 0학년 13반 13번 입니다. 13번이 된 당신은 매월 13일 사고를 당할 것입니다. 도움이 필요하면 연락주세요.’
새학기 첫날부터 받은 수상한 메시지, 미신을 대수롭게 넘기는 나는 누군가의 장난으로 생각하였다.
3월 13일, 미술실으로 이동하다가 계단에서 넘어졌다.
4월 13일, 화단에서 떨어지는 화분에 사고를 당했다.
연이은 사고에 학기초에 받은 메시지로 연락을 하였다.
수화기넘어 들려오는 차분한 목소리, 그녀 또한 13번이었다.
이유 없는 13반 13번의 사고, 다들 넘기는 분위기였지만, 감수성이 예민한 고등학생이기에 순식간에 13번은 저주의 아이콘이 되었다. 그녀는 끊임없는 괴롭힘을 견디며 13번에 대한 정보를 수집하였다.
그리고 이 모든 시작은 13년전 어느날부터라는 걸 파악하였는데…"
천사와 악마,넥스트에디션 신촌점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%B2%9C%EC%82%AC%EC%99%80%20%EC%95%85%EB%A7%88/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-10_%EC%B2%9C%EC%82%AC%EC%99%80%20%EC%95%85%EB%A7%88.jpg,추리,2~4,"? 잘못된 믿음을 가진 천사의 악행
서울대 종교기호학과 교수인 당신은 의문의 인물로 부터 신촌의 성지라 불리는 마스터 교회에서 수상한 의식이 행해진다는 소식을 들었다.
몇년 전 부터 신도들이 하나둘씩 의문사 하거나 사라지는 사건들이 벌어졌는데, 이 사건과 관련이 있음을 밝혀달라는 내용이다.
의문의 인물의 도움으로 교회안에 무사히 도착한 당신은 신부가 기도하러 돌아오기전까지 60분안에 비밀을 파헤쳐야 한다"
그레이 in 인셉션 (19금),넥스트에디션 신촌점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EA%B7%B8%EB%A0%88%EC%9D%B4%20in%20%EC%9D%B8%EC%85%89%EC%85%98%20(19%EA%B8%88)/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-6_%EA%B7%B8%EB%A0%88%EC%9D%B4%20in%20%EC%9D%B8%EC%85%89%EC%85%98%20(19%EA%B8%88).jpg,성인,2~3,"모든 것을 가진 젊은 CEO ‘크리스찬 그레이’, 그의 마력에 빠진 ‘아나스타샤’.
순수한 사회 초년생인 ‘아나스타샤’는 마성적인 매력을 갖고 있는 ‘그레 이’의 모든 것을 알고 싶어지게 된다.
그에게 다가갈수록 확실해지는 그의 숨겨진 취향, 그녀는 모든 것을 받아드리기로 마음을 먹으나, 그럴수 록 거부감이 생기는 그의 숨겨진 비밀.
거부할수 없는 본능의 물결속에 자신의 가치관이 흔들리는 그녀. 자신의 가치관과 그를 놓치지 않기위해 그녀는 그의 꿈속으로 향해 들어가는데..."
인디아나존스,넥스트에디션 신촌점,https://next-edition.s3.amazonaws.com/theme/title_image_url/%EC%9D%B8%EB%94%94%EC%95%84%EB%82%98%EC%A1%B4%EC%8A%A4/poster_theme__KakaoTalk_Photo_2019-03-05-17-08-31-9_%EC%9D%B8%EB%94%94%EC%95%84%EB%82%98%EC%A1%B4%EC%8A%A4.jpg,어드벤쳐,2~4,"마지막 모험후 자신이 재직중인 바네트 대학으로 돌아온 박사는 몇달간 비워두었던 개학 연구실에서 오래전에 도착한 소포를 발견하였다.
소포중에는 아버지의 일기장 등이 있었다. 아버지의 흔적을 쫓는 도중 존슨박사는 우연히 만난 월터도노반에게서 아버지에 관련된 단서를 얻는다.
도노반은 자신이 앙카라 북쪽에서 발견한 반쪽자리 신의 석판 탁폰을 보여주며 헨리박사의 일기장을 참고로 나머지 반쪽 석판과 예수가 최후의 만찬때 사용했다는 술장'성배'를 찾아달라고 부탁하는데..."
"아파트
APARTMENT",더코드 신림점,http://thecode09.kr/data/goodsImages/GOODS1_20161206234457.jpg,스릴러,2~6 ,친한친구 미선에게서 현관문 앞에서 누가 서성이고 내방을 들여다보는 것 같다는 연락이 왔다. 걱정되는 마음에 다같이 미선의 집으로 갔지만 친구는 어딜 갔는지 보이지가 않고 행방을 알 수가 없다. 미선이가 무슨일을 당했고 어떤일이 있었는지 알아내야 한다.
"위자보드 : 위험한 장난
OUIJA BOARD : A DANGEROUS PRANK",더코드 신림점,http://thecode09.kr/data/goodsImages/GOODS1_20170412105540.jpg,공포,2~6 ,""" 이건 게임일 뿐이야.. 안그래? ""
악령을 부르는 게임.. 위자보드.. 어둠 속 악령이 이 집안에 숨어있다."
"다시 시작된 살인사건
Restarted murder incident",더코드 신림점,http://thecode09.kr/data/goodsImages/GOODS1_1474382178.jpg,스릴러,2~6 ,"코를 찌르는 나프탈렌 냄새와 구역질 나는 악취에 못 이겨 잠에서 깨어났다.
나는 여기 왜? 이곳은 도대체 어디?! 정신을 차리고 보니..
손목에는 수갑이 채워져 있고 출구로 보이는 문은 굳게 닫혀 있다."
"세기의 명화를 훔치는 도둑들
Theives stealing the greatest masterpieces",더코드 신림점,http://thecode09.kr/data/goodsImages/GOODS1_20170209152120.jpg,범죄,2~6 ,"한 달 전 "" X ""에게 의뢰가 들어왔다. 진짜 모나리자가 숨겨져 있는 곳을 알아냈다고.. 프랑스 루브르 박물관에 전시되어 있는 명화 모나리자는 진품이 아니었다.
숲속 깊숙한 곳 수집가의 저택에 숨겨진 모나리자를 찾아내고 경찰이 오기전까지 이 방을 벗어나야 한다."
"의문의 동창회
School reunion",더코드 신림점,http://thecode09.kr/data/goodsImages/GOODS1_20161206205425.jpg,공포,2~6 ,"진태에게 연락을 받고 동창회가 시작되는 곳으로 가게 되는데... 교실에 들어선 순간 교실문은 굳게 닫히고, 생각하기 싫었던 기억과 이곳에 초대된 이유를 찾고 교실을 탈출해라."
"파라오의 석실
",도어이스케이프 안산점,http//doorescape.co.kr/upload/theme/theme60160_0.jpeg,타임어택,  2~6,"광활한 이집트로 유적탐사를 떠난 당신.
난데없이 만나게 된 모래폭풍으로
미지의 피라미드에 몸을 피하게 되는데...
어떤 기록에도 없는 의문의 피라미드!
그 속으로 들어온 것이 분하다.
사막 깊은 곳, 숨겨져 왔던 기이한 기록들을
관찰하는 것도 잠시...
피라미드가 다시 모래에 묻히고 있다!
파라오와 함께 그곳에 묻힐 것인가?
산소가 희박해지고 있다...
눈앞에 있는 모든 것에 집중하라!"
"마녀의 저주
",도어이스케이프 안산점,http//doorescape.co.kr/upload/theme/theme60222_0.jpeg,판타지,  2~6,"여행 중 잠시 머물게 된 작은 마을에서
떠도는 소문, ‘마녀’...수상한 마을 사람들을 피해
숲 속에서 낯선 지하실을 발견한 당신.
발을 딛자마자, 들리지도, 보이지도 않지만
분하게 느껴지는 그녀의 존재.. 따갑게 피부를
스치는 이 곳의 공기가 말해주고 있다...
그녀의 저주는 시작되었다...
당신의 살갗을 녹이는 이 저주에 뒤덮이기 전,
이곳을 탈출해야만 한다!!!"
